"STATION","NAME","DATE","AWND","TMAX","TMIN"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-04-23","12.97","68","35"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-04-24","9.40","66","50"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-04-25","11.86","56","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-04-26","11.86","59","38"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-04-27","6.71","67","34"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-04-28","10.51","69","38"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-04-29","5.14","70","38"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-04-30","9.17","76","38"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-01","6.71","77","54"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-02","10.96","86","54"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-03","12.75","90","55"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-04","12.53","62","50"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-05","10.51","75","54"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-06","15.21","67","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-07","14.32","66","52"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-08","8.50","66","42"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-09","12.30","61","47"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-10","17.00","64","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-11","18.79","53","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-12","12.53","69","35"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-13","18.34","72","49"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-14","8.05","72","53"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-15","11.86","75","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-16","16.11","73","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-17","10.96","78","51"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-18","12.75","63","43"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-19","10.51","46","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-20","9.40","51","40"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-21","5.82","67","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-22","6.26","58","42"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-23","10.07","61","52"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-24","4.70","67","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-25","8.50","76","55"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-26","11.86","72","53"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-27","7.38","83","49"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-28","10.51","79","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-29","15.21","78","49"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-30","12.53","68","47"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-05-31","9.40","75","43"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-01","13.65","80","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-02","15.43","84","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-03","7.38","79","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-04","10.29","76","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-05","4.70","79","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-06","16.11","87","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-07","9.62","80","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-08","8.50","88","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-09","8.95","96","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-10","10.07","95","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-11","11.86","68","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-12","5.82","65","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-13","5.82","79","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-14","6.04","81","62"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-15","9.84","73","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-16","8.72","79","54"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-17","8.28","82","62"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-18","8.28","74","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-19","10.74","83","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-20","11.86","87","66"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-21","10.74","86","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-22","16.11","86","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-23","6.93","74","54"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-24","9.62","88","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-25","8.50","85","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-26","9.17","83","62"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-27","5.14","88","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-28","12.30","90","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-29","6.49","90","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-06-30","8.72","92","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-01","8.05","86","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-02","7.83","86","66"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-03","4.92","79","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-04","10.51","85","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-05","14.09","96","70"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-06","13.87","84","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-07","7.16","73","52"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-08","3.36","73","50"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-09","5.82","80","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-10","10.74","82","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-11","7.16","88","68"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-12","6.93","98","67"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-13","7.61","95","70"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-14","4.92","94","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-15","8.72","83","69"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-16","7.83","93","70"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-17","11.41","97","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-18","7.38","89","66"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-19","6.49","88","68"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-20","7.83","88","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-21","4.25","83","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-22","8.72","83","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-23","11.18","93","67"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-24","8.05","96","70"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-25","7.61","83","68"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-26","6.04","89","70"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-27","9.40","89","70"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-28","11.63","85","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-29","4.25","84","55"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-30","7.16","90","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-07-31","9.40","94","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-01","9.17","89","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-02","8.50","96","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-03","8.28","83","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-04","9.62","82","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-05","5.14","82","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-06","8.50","83","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-07","6.71","89","62"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-08","5.82","82","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-09","4.92","89","69"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-10","6.71","81","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-11","4.70","84","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-12","9.62","87","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-13","10.74","88","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-14","8.50","89","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-15","13.42","91","66"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-16","9.84","88","69"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-17","9.17","71","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-18","12.30","73","52"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-19","11.63","77","49"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-20","11.86","85","50"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-21","16.78","88","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-22","17.45","86","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-23","9.62","76","47"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-24","4.70","83","45"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-25","6.71","84","52"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-26","10.51","87","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-27","14.32","84","67"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-28","10.74","78","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-29","4.70","82","55"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-30","11.41","81","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-08-31","9.62","91","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-01","11.86","93","67"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-02","9.84","96","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-03","12.30","96","70"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-04","17.00","95","71"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-05","17.00","94","71"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-06","12.30","92","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-07","8.50","80","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-08","6.49","79","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-09","8.05","86","54"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-10","6.93","79","53"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-11","6.26","72","51"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-12","8.50","72","54"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-13","12.75","82","53"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-14","15.21","88","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-15","18.57","92","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-16","17.90","88","68"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-17","11.63","85","55"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-18","10.51","68","52"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-19","7.83","68","50"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-20","13.42","82","52"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-21","12.53","80","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-22","10.07","87","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-23","10.96","75","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-24","13.20","75","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-25","7.83","72","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-26","7.38","80","53"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-27","12.53","84","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-28","7.61","84","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-29","10.29","70","53"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-09-30","8.05","72","47"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-01","9.62","67","53"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-02","9.62","65","47"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-03","9.40","60","46"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-04","4.25","61","46"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-05","6.71","64","46"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-06","2.01","72","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-07","8.05","79","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-08","11.63","80","52"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-09","5.14","68","41"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-10","12.97","81","47"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-11","12.30","97","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-12","16.33","75","46"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-13","9.84","83","40"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-14","5.82","75","40"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-15","9.62","69","41"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-16","5.82","61","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-17","12.30","65","38"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-18","17.22","81","44"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-19","16.11","83","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-20","5.82","82","49"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-21","10.74","64","51"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-22","10.51","61","50"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-23","15.66","68","52"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-24","7.61","63","38"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-25","11.18","67","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-26","10.74","62","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-27","4.92","60","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-28","16.11","56","31"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-29","8.72","51","27"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-30","7.38","50","33"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-10-31","9.62","68","41"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-01","11.41","78","43"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-02","10.29","79","44"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-03","16.78","75","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-04","21.47","73","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-05","13.65","64","38"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-06","6.93","51","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-07","8.05","57","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-08","16.33","61","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-09","13.87","63","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-10","6.93","59","33"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-11","19.91","43","33"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-12","14.76","52","31"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-13","7.38","60","27"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-14","10.96","66","34"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-15","15.21","55","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-16","19.01","63","51"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-17","16.78","54","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-18","16.11","51","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-19","10.74","46","28"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-20","17.00","47","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-21","11.86","36","23"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-22","10.96","53","22"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-23","5.37","60","25"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-24","10.07","53","30"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-25","11.86","49","34"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-26","18.79","34","21"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-27","16.11","24","18"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-28","6.93","28","23"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-29","4.92","30","26"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-11-30","7.16","32","23"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-01","15.66","31","22"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-02","14.99","38","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-03","5.82","50","18"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-04","14.32","55","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-05","11.41","47","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-06","8.50","55","30"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-07","11.41","59","33"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-08","13.87","63","38"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-09","12.75","66","31"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-10","13.20","60","41"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-11","9.62","57","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-12","13.42","39","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-13","20.36","35","33"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-14","16.11","34","31"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-15","12.75","40","31"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-16","18.12","33","21"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-17","12.97","31","19"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-18","9.40","35","17"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-19","11.41","51","19"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-20","9.62","44","25"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-21","8.95","41","22"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-22","10.74","43","25"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2015-12-23","10.51","44","25"
