"Sale Date"	"Sale Price"	"sale_reason"	"sale_instrument"	"sale_warning"	"sitetype"	"addr_full"	"zip5"	"ctyname"	"postalctyn"	"lon"	"lat"	"building_grade"	"square_feet_total_living"	"bedrooms"	"bath_full_count"	"bath_half_count"	"bath_3qtr_count"	"year_built"	"year_renovated"	"current_zoning"	"sq_ft_lot"	"prop_type"	"present_use"	"residuals"	"standardized.residuals"	"studentized.residuals"	"cooks.distance"	"dfbeta.(Intercept)"	"dfbeta.bedrooms"	"dfbeta.bath_full_count"	"dffit"	"leverage"	"covariance.ratios"
2008-05-15	 449900	12	 3	NA	"R1"	"7916 147TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 1990	 3	1	1	1	1978	   0	"R5"	   9918	"R"	  2	  -47511	-0.12447	-0.12446	0.0000010665239	  -19.0852	    0.6646	    7.2792	-0.0017887	0.00021	1.00
2008-05-15	 427000	 1	 3	NA	"R1"	"9120 209TH AVE NE"	98053	NA	"REDMOND"	-122	48	 7	 2050	 4	2	0	0	1969	   0	"RA5"	   9600	"R"	  2	 -302178	-0.79160	-0.79159	0.0000223318707	   37.8611	  -14.6594	   -5.7654	-0.0081850	0.00011	1.00
2008-05-16	 709990	 1	 3	NA	"R1"	"11055 MUIRWOOD WAY NE"	98053	NA	"REDMOND"	-122	48	 9	 3290	 4	2	0	1	2008	   0	"URPSO"	   6274	"R"	  2	  -19188	-0.05027	-0.05026	0.0000000900488	    2.4042	   -0.9309	   -0.3661	-0.0005197	0.00011	1.00
2008-05-16	 670000	 1	 3	NA	"R1"	"18125 NE 111TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2550	 3	2	1	0	2008	   0	"R6"	   5029	"R"	  2	    7812	 0.02046	 0.02046	0.0000000170937	    1.3773	   -0.5003	    0.5401	 0.0002264	0.00012	1.00
2008-05-16	 455739	 1	 3	NA	"R1"	"13334 239TH WAY NE"	98053	NA	"REDMOND"	-122	48	 8	 1340	 2	2	0	0	2008	   0	"URPSO"	   5905	"R"	 29	 -139459	-0.36538	-0.36537	0.0000161616518	  -66.6645	   24.6346	  -16.6268	-0.0069629	0.00036	1.00
2008-05-16	 338978	 1	 3	"54"	"R1"	"24252 NE 130TH PL"	98053	NA	"REDMOND"	-122	48	 8	 1510	 3	1	0	1	2008	   0	"URPSO"	   4472	"R"	 29	 -158433	-0.41506	-0.41505	0.0000118595207	  -63.6422	    2.2162	   24.2734	-0.0059646	0.00021	1.00
2008-05-16	 315000	18	15	"18"	"R1"	"16220 NE 46TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2230	 3	1	1	1	1979	   0	"R4"	  10400	"R"	  2	 -182411	-0.47788	-0.47786	0.0000157209046	  -73.2741	    2.5516	   27.9471	-0.0068673	0.00021	1.00
2008-05-16	 274889	12	 3	"54"	"R1"	"24246 NE 130TH PL"	98053	NA	"REDMOND"	-122	48	 8	 1250	 2	1	0	1	2008	   0	"URPSO"	   3600	"R"	 29	 -155532	-0.40749	-0.40747	0.0000192122566	 -109.4048	   19.6861	   16.0450	-0.0075916	0.00035	1.00
2008-05-19	 948800	 1	 3	NA	"R1"	"16637 NE 40TH CT"	98052	"REDMOND"	"REDMOND"	-122	48	10	 3290	 5	3	0	1	2008	   0	"R4"	   6370	"R"	  2	  -12145	-0.03182	-0.03182	0.0000001610299	    7.9247	   -1.3488	   -2.3249	-0.0006950	0.00048	1.00
2008-05-19	 550000	 1	 3	NA	"R1"	"6605 152ND AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2010	 3	2	1	0	1976	   0	"R5"	  10920	"R"	  2	 -112188	-0.29389	-0.29388	0.0000035254203	  -19.7794	    7.1850	   -7.7564	-0.0032520	0.00012	1.00
2008-05-20	 501108	 1	 3	NA	"R1"	"24233 NE 131ST TER"	98053	NA	"REDMOND"	-122	48	 8	 1510	 2	1	0	1	2007	   0	"URPSO"	   4472	"R"	 29	   70687	 0.18520	 0.18519	0.0000039684055	   49.7228	   -8.9470	   -7.2922	 0.0034503	0.00035	1.00
2008-05-20	 499950	12	 3	NA	"R1"	"3020 E AMES LAKE DR NE"	98053	NA	"REDMOND"	-122	48	 7	 1880	 3	1	1	1	1991	   0	"RA5"	  24000	"R"	  2	    2539	 0.00665	 0.00665	0.0000000030446	    1.0197	   -0.0355	   -0.3889	 0.0000956	0.00021	1.00
2008-05-21	1550000	 1	 3	NA	"R1"	"20335 NE 61ST CT"	98053	NA	"REDMOND"	-122	48	11	 5520	 4	3	1	0	1997	   0	"RA5"	  48787	"R"	  2	  656045	 1.71882	 1.71895	0.0003619072270	 -230.1003	   -1.0134	  158.4168	 0.0329528	0.00037	1.00
2008-05-21	 784400	 1	 3	NA	"R1"	"17451 NE 120TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 3070	 4	2	1	0	2007	   0	"R4"	   7053	"R"	  2	   55222	 0.14466	 0.14465	0.0000007457877	   -6.9189	    2.6789	    1.0536	 0.0014957	0.00011	1.00
2008-05-21	 640000	 1	 3	NA	"R1"	"10206 179TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2950	 5	1	1	2	1980	   0	"R5"	   8625	"R"	  2	    8608	 0.02255	 0.02255	0.0000001019248	   -1.7356	    1.8182	   -2.1815	 0.0005529	0.00060	1.00
2008-05-21	 597750	 1	 3	NA	"R1"	"4915 244TH AVE NE"	98053	NA	"REDMOND"	-122	48	 8	 2250	 4	2	1	0	1990	   0	"RA2.5"	  35360	"R"	  2	 -131428	-0.34429	-0.34428	0.0000042245156	   16.4672	   -6.3759	   -2.5076	-0.0035599	0.00011	1.00
2008-05-21	 460000	 1	 3	NA	"R1"	"15414 NE 59TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 1600	 3	1	0	1	1984	   0	"R5"	  16510	"R"	  2	  -37411	-0.09801	-0.09801	0.0000006612769	  -15.0281	    0.5233	    5.7318	-0.0014084	0.00021	1.00
2008-05-21	 420000	 1	 3	NA	"R1"	"22318 NE 100TH WAY"	98053	NA	"REDMOND"	-122	48	 7	 1440	 3	2	1	0	2002	   0	"URPSO"	   2999	"R"	  2	 -242188	-0.63445	-0.63443	0.0000164294516	  -42.6992	   15.5108	  -16.7442	-0.0070204	0.00012	1.00
2008-05-21	 280606	18	15	"18 51"	"R1"	"11720 154TH PL NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2460	 4	2	0	0	1972	   0	"R4"	  60751	"R"	  2	 -448572	-1.17510	-1.17511	0.0000492111275	   56.2033	  -21.7613	   -8.5586	-0.0121506	0.00011	1.00
2008-05-22	 749990	 1	 3	NA	"R1"	"11047 MUIRWOOD WAY NE"	98053	NA	"REDMOND"	-122	48	 9	 3630	 4	2	0	1	2008	   0	"URPSO"	   6443	"R"	  2	   20812	 0.05452	 0.05452	0.0000001059270	   -2.6076	    1.0096	    0.3971	 0.0005637	0.00011	1.00
2008-05-22	 560000	 1	 3	NA	"R1"	"19216 NE 68TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 1780	 4	2	1	0	2005	   0	"R12"	   3220	"R"	  2	 -169178	-0.44319	-0.44317	0.0000069998417	   21.1970	   -8.2072	   -3.2279	-0.0045824	0.00011	1.00
2008-05-22	 555000	 1	 3	NA	"R1"	"7916 150TH CT NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2060	 3	2	1	0	2008	   0	"R5"	   2250	"R"	  2	 -107188	-0.28080	-0.28079	0.0000032181809	  -18.8979	    6.8648	   -7.4107	-0.0031071	0.00012	1.00
2008-05-22	 481000	 1	 3	NA	"R2"	"8182 233RD PL NE"	98053	NA	"REDMOND"	-122	48	 7	 1630	 3	2	1	0	2005	   0	"URPSO"	   3461	"R"	  2	 -181188	-0.47465	-0.47464	0.0000091955300	  -31.9446	   11.6041	  -12.5269	-0.0052521	0.00012	1.00
2008-05-22	  66900	18	15	"18"	"R1"	"7719 151ST AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 1740	 4	1	1	1	1990	   0	"R5"	  21942	"R"	  2	 -497502	-1.30339	-1.30343	0.0001648655751	  -49.7890	  -49.0473	  101.1360	-0.0222401	0.00029	1.00
2008-05-23	 539000	 1	 3	NA	"R1"	"10181 226TH AVE NE"	98053	NA	"REDMOND"	-122	48	 8	 2320	 3	2	1	0	2001	   0	"URPSO"	   4053	"R"	  2	 -123188	-0.32271	-0.32270	0.0000042506452	  -21.7188	    7.8895	   -8.5169	-0.0035709	0.00012	1.00
2008-05-23	 274889	 1	 3	"54"	"R1"	"24238 NE 130TH PL"	98053	NA	"REDMOND"	-122	48	 8	 1250	 2	1	0	1	2008	   0	"URPSO"	   3600	"R"	 29	 -155532	-0.40749	-0.40747	0.0000192122566	 -109.4048	   19.6861	   16.0450	-0.0075916	0.00035	1.00
2008-05-27	 880000	 1	 3	NA	"R1"	"22014 NE 73RD ST"	98053	NA	"REDMOND"	-122	48	 9	 3440	 4	2	1	0	1990	   0	"RA5"	  35205	"R"	  2	  150822	 0.39510	 0.39508	0.0000055632027	  -18.8970	    7.3167	    2.8776	 0.0040852	0.00011	1.00
2008-05-27	 760000	 1	 3	NA	"R1"	"11020 220TH PL NE"	98053	NA	"REDMOND"	-122	48	 9	 3180	 4	2	1	0	1995	   0	"RA5"	  35000	"R"	  2	   30822	 0.08074	 0.08074	0.0000002323309	   -3.8617	    1.4952	    0.5881	 0.0008348	0.00011	1.00
2008-05-27	 735950	 1	 3	NA	"R1"	"27912 NE 26TH ST"	98053	NA	"REDMOND"	-122	48	 8	 2710	 4	2	1	0	1996	   0	"RA5"	  27066	"R"	  2	    6772	 0.01774	 0.01774	0.0000000112143	   -0.8484	    0.3285	    0.1292	 0.0001834	0.00011	1.00
2008-05-27	 714950	 1	 3	NA	"R1"	"18232 NE 111TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 3000	 4	2	1	0	2008	   0	"R6"	   4360	"R"	  2	  -14228	-0.03727	-0.03727	0.0000000495124	    1.7827	   -0.6903	   -0.2715	-0.0003854	0.00011	1.00
2008-05-28	 827990	 1	 3	NA	"R1"	"10828 MUIRWOOD WAY NE"	98053	NA	"REDMOND"	-122	48	 9	 3880	 4	2	1	1	2008	   0	"URPSO"	   6600	"R"	  2	   98812	 0.25885	 0.25884	0.0000023878855	  -12.3805	    4.7936	    1.8853	 0.0026764	0.00011	1.00
2008-05-28	 810000	 1	 3	NA	"R1"	"10836 MUIRWOOD WAY NE"	98053	NA	"REDMOND"	-122	48	 9	 4100	 4	2	0	2	2008	   0	"URPSO"	   6600	"R"	  2	   80822	 0.21172	 0.21171	0.0000015975425	  -10.1264	    3.9208	    1.5420	 0.0021891	0.00011	1.00
2008-05-28	 707500	 1	 3	"41"	"R1"	"16551 NE 118TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2830	 4	2	1	0	2003	   0	"R4"	   5600	"R"	  2	  -21678	-0.05679	-0.05679	0.0000001149357	    2.7162	   -1.0517	   -0.4136	-0.0005872	0.00011	1.00
2008-05-28	 702000	 1	 3	NA	"R1"	"18326 NE 101ST CT"	98052	"REDMOND"	"REDMOND"	-122	48	10	 2690	 4	2	0	1	1990	   0	"R4"	  14707	"R"	  2	  -27178	-0.07120	-0.07119	0.0000001806540	    3.4053	   -1.3185	   -0.5186	-0.0007362	0.00011	1.00
2008-05-29	2081572	 1	 3	NA	"R1"	"5726 251ST CT NE"	98053	NA	"REDMOND"	-122	48	11	 6630	 4	4	2	0	2008	   0	"RA5"	  57935	"R"	  2	 1022840	 2.68076	 2.68141	0.0025717779211	 -589.7261	  -52.8306	  474.7899	 0.0878581	0.00107	1.00
2008-05-29	 846569	 1	 3	NA	"R1"	"15436 NE 106TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 3060	 4	2	1	0	2007	   0	"R4/C"	   5901	"R"	  2	  117391	 0.30752	 0.30751	0.0000033702673	  -14.7083	    5.6949	    2.2398	 0.0031796	0.00011	1.00
2008-05-29	 482814	 1	 3	NA	"R1"	"23769 NE TWINBERRY WAY"	98053	NA	"REDMOND"	-122	48	 8	 1340	 2	2	0	0	2008	   0	"URPSO"	   5125	"R"	 29	 -112384	-0.29444	-0.29443	0.0000104954516	  -53.7220	   19.8519	  -13.3988	-0.0056111	0.00036	1.00
2008-05-29	 439410	 1	 3	NA	"R1"	"13404 238TH PL NE"	98053	NA	"REDMOND"	-122	48	 8	 1300	 2	1	0	1	2007	   0	"URPSO"	   3759	"R"	 29	    8989	 0.02355	 0.02355	0.0000000641727	    6.3230	   -1.1377	   -0.9273	 0.0004388	0.00035	1.00
2008-05-29	 435000	 8	24	NA	"R1"	"10618 169TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1180	 3	1	0	1	1968	   0	"R6"	   7520	"R"	  2	  -62411	-0.16350	-0.16350	0.0000018403581	  -25.0705	    0.8730	    9.5620	-0.0023496	0.00021	1.00
2008-05-29	 401000	 1	 3	NA	"R1"	"20610 NE NOVELTY HILL RD"	98053	NA	"REDMOND"	-122	48	 6	 1550	 3	2	1	0	1947	   0	"RA5P"	  47583	"R"	  2	 -261188	-0.68422	-0.68421	0.0000191083967	  -46.0491	   16.7276	  -18.0579	-0.0075712	0.00012	1.00
2008-05-30	 866015	 1	 3	NA	"R1"	"23124 NE 123RD ST"	98053	NA	"REDMOND"	-122	48	 8	 2170	 2	2	1	0	2002	   0	"URPSO"	   7237	"R"	  2	  270817	 0.70953	 0.70952	0.0000609463347	  129.4569	  -47.8383	   32.2878	 0.0135215	0.00036	1.00
2008-05-30	 605000	 1	 3	NA	"R1"	"4555 227TH PL NE"	98053	NA	"REDMOND"	-122	48	 8	 2630	 3	2	1	0	1983	   0	"RA5"	  35610	"R"	  2	  -57188	-0.14981	-0.14981	0.0000009160694	  -10.0826	    3.6626	   -3.9538	-0.0016577	0.00012	1.00
2008-06-02	1020000	 1	 3	NA	"R1"	"16641 NE 40TH CT"	98052	"REDMOND"	"REDMOND"	-122	48	10	 3670	 4	2	0	3	2007	   0	"R4"	   7384	"R"	  2	  290822	 0.76185	 0.76183	0.0000206847972	  -36.4381	   14.1084	    5.5488	 0.0078773	0.00011	1.00
2008-06-02	 840000	 1	 3	NA	"R1"	"17217 NE 26TH CT"	98052	"REDMOND"	"REDMOND"	-122	48	10	 3030	 4	2	0	1	1997	   0	"R6"	  12005	"R"	  2	  110822	 0.29031	 0.29030	0.0000030036306	  -13.8852	    5.3762	    2.1144	 0.0030017	0.00011	1.00
2008-06-02	 755000	 1	 3	NA	"R1"	"10550 155TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2880	 4	2	1	1	2007	   0	"R4/C"	   6060	"R"	  2	   25822	 0.06764	 0.06764	0.0000001630657	   -3.2353	    1.2527	    0.4927	 0.0006994	0.00011	1.00
2008-06-02	 680000	 1	 3	NA	"R1"	"12135 BIG LEAF WAY NE"	98053	NA	"REDMOND"	-122	48	 8	 2300	 2	2	1	0	2006	   0	"URPSO"	   6426	"R"	  2	   84802	 0.22218	 0.22217	0.0000059759952	   40.5375	  -14.9799	   10.1104	 0.0042340	0.00036	1.00
2008-06-02	 585000	 1	 3	NA	"R1"	"14009 NE 63RD CT"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2460	 4	1	1	1	1982	   0	"R6"	   7002	"R"	  2	   20598	 0.05396	 0.05396	0.0000002826150	    2.0614	    2.0307	   -4.1873	 0.0009207	0.00029	1.00
2008-06-02	 572500	 1	 3	NA	"R1"	"9117 168TH PL NE"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1790	 4	2	0	1	1969	   0	"R5"	   8424	"R"	  2	 -156678	-0.41044	-0.41043	0.0000060036681	   19.6308	   -7.6008	   -2.9894	-0.0042438	0.00011	1.00
2008-06-02	 487500	 1	 3	NA	"R2"	"13304 NE 89TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1870	 2	2	1	0	1986	   0	"R5"	   3745	"R"	  2	 -107698	-0.28216	-0.28215	0.0000096384529	  -51.4820	   19.0242	  -12.8401	-0.0053771	0.00036	1.00
2008-06-02	 389650	 1	 3	NA	"R1"	"6053 211TH AVE NE"	98053	NA	"REDMOND"	-122	48	 6	 1300	 3	1	0	0	1976	   0	"RA5"	  13950	"R"	  2	 -107761	-0.28231	-0.28230	0.0000054865628	  -43.2874	    1.5074	   16.5100	-0.0040569	0.00021	1.00
2008-06-02	 308000	 1	 3	NA	"R1"	"20321 NE REDMOND RD"	98053	NA	"REDMOND"	-122	48	 5	  630	 2	0	0	1	1972	   0	"RA5"	  44866	"R"	  2	   42355	 0.11099	 0.11099	0.0000031872603	   39.3579	   -3.2418	  -13.7945	 0.0030921	0.00078	1.00
2008-06-02	 277285	 1	 3	"54"	"R1"	"24232 NE 130TH PL"	98053	NA	"REDMOND"	-122	48	 8	 1510	 3	1	0	1	2008	   0	"URPSO"	   4472	"R"	 29	 -220126	-0.57668	-0.57666	0.0000228937935	  -88.4241	    3.0791	   33.7253	-0.0082872	0.00021	1.00
2008-06-02	 137000	18	15	"18 51"	"R1"	"16838 NE 89TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 2004	 3	1	1	1	1976	   0	"R5"	   9600	"R"	  2	 -360411	-0.94419	-0.94419	0.0000613720156	 -144.7761	    5.0415	   55.2182	-0.0135689	0.00021	1.00
2008-06-03	 950000	 1	 3	NA	"R1"	"11881 174TH PL NE"	98052	"REDMOND"	"REDMOND"	-122	48	10	 3120	 4	3	1	0	2007	   0	"R4"	   7900	"R"	  2	   56045	 0.14684	 0.14683	0.0000026412132	  -19.6571	   -0.0866	   13.5333	 0.0028148	0.00037	1.00
2008-06-03	 861105	 1	 3	NA	"R1"	"23132 NE 123RD ST"	98053	NA	"REDMOND"	-122	48	 8	 2390	 2	2	1	0	2002	   0	"URPSO"	   7393	"R"	  2	  265907	 0.69667	 0.69666	0.0000587564173	  127.1098	  -46.9710	   31.7024	 0.0132764	0.00036	1.00
2008-06-03	 775000	 1	 2	NA	"R1"	"22233 NE 46TH ST"	98053	NA	"REDMOND"	-122	48	 9	 3010	 4	2	0	1	1986	   0	"RA5"	  35006	"R"	  2	   45822	 0.12004	 0.12003	0.0000005134966	   -5.7412	    2.2229	    0.8743	 0.0012411	0.00011	1.00
2008-06-03	 665000	 1	 3	NA	"R1"	"7325 217TH CT NE"	98053	NA	"REDMOND"	-122	48	 8	 2350	 4	1	1	1	1980	   0	"RA5"	  35575	"R"	  2	  100598	 0.26355	 0.26354	0.0000067409352	   10.0677	    9.9177	  -20.4504	 0.0044968	0.00029	1.00
2008-06-03	 585000	12	 3	NA	"R1"	"7928 150TH CT NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2500	 4	3	1	0	2008	   0	"R5"	   3080	"R"	  2	 -308955	-0.80945	-0.80944	0.0000802639508	  108.3624	    0.4773	  -74.6041	-0.0155173	0.00037	1.00
2008-06-03	 568180	 1	 3	NA	"R1"	"10910 EASTRIDGE DR NE"	98053	NA	"REDMOND"	-122	48	 8	 2230	 3	2	0	1	2008	   0	"URPSO"	   4571	"R"	  2	  -94008	-0.24627	-0.24626	0.0000024754138	  -16.5742	    6.0207	   -6.4995	-0.0027250	0.00012	1.00
2008-06-04	 838000	 1	 3	NA	"R1"	"9058 236TH AVE NE"	98053	NA	"REDMOND"	-122	48	 9	 4000	 4	2	1	1	2005	   0	"URPSO"	   6701	"R"	  2	  108822	 0.28507	 0.28506	0.0000028961956	  -13.6347	    5.2792	    2.0763	 0.0029475	0.00011	1.00
2008-06-04	 719000	 1	 3	NA	"R1"	"7923 152ND AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2650	 4	2	1	0	1996	   0	"R5"	   9419	"R"	  2	  -10178	-0.02666	-0.02666	0.0000000253374	    1.2753	   -0.4938	   -0.1942	-0.0002757	0.00011	1.00
2008-06-04	 715000	 1	 3	NA	"R1"	"25410 NE 108TH ST"	98053	NA	"REDMOND"	-122	48	 7	 1290	 3	2	0	0	2000	   0	"RA10"	 435600	"R"	  2	   52812	 0.13835	 0.13834	0.0000007812352	    9.3111	   -3.3823	    3.6513	 0.0015309	0.00012	1.00
2008-06-04	 689950	 1	 3	NA	"R1"	"18310 NE 111TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 3160	 4	2	1	0	2008	   0	"R6"	   3774	"R"	  2	  -39228	-0.10276	-0.10276	0.0000003763575	    4.9151	   -1.9031	   -0.7485	-0.0010625	0.00011	1.00
2008-06-05	 750000	 1	 3	NA	"R1"	"11019 220TH PL NE"	98053	NA	"REDMOND"	-122	48	 9	 3150	 4	2	1	0	1994	   0	"RA5"	  35000	"R"	  2	   20822	 0.05454	 0.05454	0.0000001060288	   -2.6088	    1.0101	    0.3973	 0.0005640	0.00011	1.00
2008-06-05	 479000	 1	 3	NA	"R1"	"7820 172ND PL NE"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 2510	 5	1	0	1	1962	   0	"R5"	   5475	"R"	  2	 -152392	-0.39931	-0.39930	0.0000319469865	   30.7279	  -32.1897	   38.6211	-0.0097895	0.00060	1.00
2008-06-05	 474165	 1	 3	NA	"R1"	"23753 NE TWINBERRY WAY"	98053	NA	"REDMOND"	-122	48	 8	 1440	 2	2	0	0	2008	   0	"URPSO"	   6319	"R"	 29	 -121033	-0.31710	-0.31709	0.0000121730649	  -57.8564	   21.3797	  -14.4299	-0.0060429	0.00036	1.00
2008-06-06	2549000	 1	 3	NA	"R1"	"8406 255TH AVE NE"	98053	NA	"REDMOND"	-122	48	12	 5320	 4	3	1	0	2007	   0	"RA5"	 178160	"R"	  2	 1655045	 4.33618	 4.33918	0.0023032953175	 -580.4881	   -2.5566	  399.6477	 0.0831833	0.00037	1.00
2008-06-06	 839990	 1	 3	NA	"R1"	"10820 MUIRWOOD WAY NE"	98053	NA	"REDMOND"	-122	48	 9	 4100	 4	2	0	2	2008	   0	"URPSO"	   6470	"R"	  2	  110812	 0.29029	 0.29028	0.0000030030885	  -13.8840	    5.3757	    2.1142	 0.0030014	0.00011	1.00
2008-06-06	 691000	 1	 3	NA	"R1"	"23152 NE 123RD ST"	98053	NA	"REDMOND"	-122	48	 8	 1810	 2	2	1	0	2002	   0	"URPSO"	   4225	"R"	 29	   95802	 0.25100	 0.25099	0.0000076268783	   45.7957	  -16.9229	   11.4219	 0.0047832	0.00036	1.00
2008-06-06	 616000	 1	 3	NA	"R1"	"17711 NE 110TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2650	 3	2	1	0	1992	   0	"R4"	   9066	"R"	  2	  -46188	-0.12100	-0.12099	0.0000005975539	   -8.1432	    2.9581	   -3.1933	-0.0013389	0.00012	1.00
2008-06-07	 752990	 1	 3	NA	"R1"	"11039 MUIRWOOD WAY NE"	98053	NA	"REDMOND"	-122	48	 9	 3310	 4	2	0	2	2008	   0	"URPSO"	   6252	"R"	  2	   23812	 0.06238	 0.06238	0.0000001386670	   -2.9834	    1.1552	    0.4543	 0.0006450	0.00011	1.00
2008-06-09	2080000	 1	 3	NA	"R1"	"15335 NE 106TH CT"	98052	"REDMOND"	"REDMOND"	-122	48	11	 4790	 4	3	1	0	2008	   0	"R4/C"	   7701	"R"	  2	 1186045	 3.10741	 3.10845	0.0011828572647	 -415.9917	   -1.8321	  286.3971	 0.0595899	0.00037	1.00
2008-06-09	 868000	 1	 3	NA	"R1"	"11812 157TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 3590	 4	2	1	0	2004	   0	"R4"	   7683	"R"	  2	  138822	 0.36366	 0.36365	0.0000047131565	  -17.3935	    6.7346	    2.6487	 0.0037601	0.00011	1.00
2008-06-09	 615000	 1	 3	NA	"R1"	"10843 243RD AVE NE"	98053	NA	"REDMOND"	-122	48	 8	 2450	 3	2	1	0	2008	   0	"URPSO"	   5775	"R"	  2	  -47188	-0.12362	-0.12361	0.0000006237089	   -8.3195	    3.0221	   -3.2625	-0.0013678	0.00012	1.00
2008-06-09	 557953	 1	 3	NA	"R1"	"23763 NE TWINBERRY WAY"	98053	NA	"REDMOND"	-122	48	 8	 1350	 2	2	0	0	2008	   0	"URPSO"	   5695	"R"	 29	  -37245	-0.09758	-0.09758	0.0000011527178	  -17.8038	    6.5791	   -4.4404	-0.0018595	0.00036	1.00
2008-06-09	 435000	 1	22	NA	"R1"	"7021 151ST AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 2530	 5	2	1	1	1925	   0	"R5"	  11243	"R"	  2	 -361169	-0.94623	-0.94623	0.0000944778089	  154.2120	  -58.1850	   11.1903	-0.0168354	0.00032	1.00
2008-06-10	 895000	 1	 3	NA	"R1"	"18043 NE 132ND ST"	98052	NA	"REDMOND"	-122	48	11	 3800	 4	3	1	0	1995	   0	"RA5"	  31839	"R"	  2	    1045	 0.00274	 0.00274	0.0000000009182	   -0.3665	   -0.0016	    0.2523	 0.0000525	0.00037	1.00
2008-06-10	 525000	 1	 3	NA	"R1"	"9118 226TH PL NE"	98053	NA	"REDMOND"	-122	48	 7	 2620	 3	2	1	0	2003	   0	"URPSO"	   4080	"R"	  2	 -137188	-0.35939	-0.35937	0.0000052716947	  -24.1871	    8.7861	   -9.4848	-0.0039767	0.00012	1.00
2008-06-10	 320000	 1	 3	"40"	"R1"	"9703 163RD PL NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2920	 5	1	0	2	1977	   0	"R5"	  14000	"R"	  2	 -311392	-0.81594	-0.81592	0.0001333888852	   62.7882	  -65.7751	   78.9168	-0.0200039	0.00060	1.00
2008-06-11	1250000	 1	 3	"26"	"R1"	"2524 W LAKE SAMMAMISH PKWY NE"	98052	"REDMOND"	"REDMOND"	-122	48	 6	 1290	 2	0	1	1	1961	   0	"R4"	  18792	"R"	  2	  984355	 2.57951	 2.58008	0.0017214828403	  914.6914	  -75.3395	 -320.5894	 0.0718799	0.00078	1.00
2008-06-11	1250000	 1	 3	"26"	"R1"	"2524 W LAKE SAMMAMISH PKWY NE"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1920	 5	2	0	0	1961	   0	"R4"	  18792	"R"	  2	  453831	 1.18900	 1.18902	0.0001491756227	 -193.7770	   73.1130	  -14.0613	 0.0211552	0.00032	1.00
2008-06-11	 940000	 1	 3	NA	"R1"	"11667 168TH CT NE"	98052	"REDMOND"	"REDMOND"	-122	48	10	 3070	 4	2	1	0	2007	   0	"R4"	   6615	"R"	  2	  210822	 0.55228	 0.55226	0.0000108699638	  -26.4146	   10.2275	    4.0224	 0.0057104	0.00011	1.00
2008-06-11	 875000	 1	 3	NA	"R1"	"23125 NE 123RD ST"	98053	NA	"REDMOND"	-122	48	 8	 2300	 2	2	1	0	2002	   0	"URPSO"	   5554	"R"	  2	  279802	 0.73307	 0.73306	0.0000650574957	  133.7520	  -49.4255	   33.3590	 0.0139702	0.00036	1.00
2008-06-12	 955000	 1	 3	NA	"R1"	"21335 NE 103RD CT"	98053	NA	"REDMOND"	-122	48	10	 3170	 4	2	1	0	1989	   0	"RA5"	  32430	"R"	  2	  225822	 0.59157	 0.59155	0.0000124717921	  -28.2940	   10.9551	    4.3086	 0.0061167	0.00011	1.00
2008-06-12	 739950	 1	 3	NA	"R1"	"17527 NE 120TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 3050	 5	2	1	1	2007	   0	"R4"	   6527	"R"	  2	  -56219	-0.14729	-0.14728	0.0000022891440	   24.0043	   -9.0570	    1.7419	-0.0026205	0.00032	1.00
